timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/02 19:59:51.129, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 19:59:53.130, 3 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/02 19:59:55.131, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/02 19:59:57.132, 3 MiB, 97887 MiB, 0 %, 0 %, 22.18 W
2026/04/02 19:59:59.133, 3 MiB, 97887 MiB, 0 %, 0 %, 22.07 W
2026/04/02 20:00:01.133, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:00:03.134, 3 MiB, 97887 MiB, 0 %, 0 %, 22.83 W
2026/04/02 20:00:05.135, 3 MiB, 97887 MiB, 0 %, 0 %, 22.69 W
2026/04/02 20:00:07.136, 3 MiB, 97887 MiB, 0 %, 0 %, 22.75 W
2026/04/02 20:00:09.136, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:00:11.137, 3 MiB, 97887 MiB, 0 %, 0 %, 22.62 W
2026/04/02 20:00:13.137, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 20:00:15.138, 3 MiB, 97887 MiB, 0 %, 0 %, 22.32 W
2026/04/02 20:00:17.139, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:00:19.140, 3 MiB, 97887 MiB, 0 %, 0 %, 22.62 W
2026/04/02 20:00:21.141, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 20:00:23.142, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 20:00:25.142, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 20:00:27.143, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:00:29.144, 3 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 20:00:31.145, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 20:00:33.146, 3 MiB, 97887 MiB, 0 %, 0 %, 22.60 W
2026/04/02 20:00:35.146, 3 MiB, 97887 MiB, 0 %, 0 %, 22.84 W
2026/04/02 20:00:37.147, 3 MiB, 97887 MiB, 0 %, 0 %, 22.78 W
2026/04/02 20:00:39.148, 3 MiB, 97887 MiB, 0 %, 0 %, 22.56 W
2026/04/02 20:00:41.148, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/02 20:00:43.149, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 20:00:45.150, 3 MiB, 97887 MiB, 0 %, 0 %, 22.68 W
2026/04/02 20:00:47.151, 3 MiB, 97887 MiB, 0 %, 0 %, 22.47 W
2026/04/02 20:00:49.151, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 20:00:51.152, 3 MiB, 97887 MiB, 0 %, 0 %, 22.54 W
2026/04/02 20:00:53.153, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/02 20:00:55.154, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 20:00:57.154, 3 MiB, 97887 MiB, 0 %, 0 %, 22.48 W
2026/04/02 20:00:59.155, 3 MiB, 97887 MiB, 0 %, 0 %, 22.68 W
2026/04/02 20:01:01.156, 3 MiB, 97887 MiB, 0 %, 0 %, 22.83 W
2026/04/02 20:01:03.157, 3 MiB, 97887 MiB, 0 %, 0 %, 22.73 W
2026/04/02 20:01:05.157, 3 MiB, 97887 MiB, 0 %, 0 %, 22.74 W
2026/04/02 20:01:07.158, 3 MiB, 97887 MiB, 0 %, 0 %, 22.48 W
2026/04/02 20:01:09.159, 3 MiB, 97887 MiB, 0 %, 0 %, 22.54 W
2026/04/02 20:01:11.160, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 20:01:13.160, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:01:15.161, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 20:01:17.162, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:01:19.163, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:01:21.164, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:01:23.164, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:01:25.165, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 20:01:27.166, 3 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 20:01:29.167, 3 MiB, 97887 MiB, 0 %, 0 %, 22.05 W
2026/04/02 20:01:31.168, 3 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 20:01:33.169, 3 MiB, 97887 MiB, 0 %, 0 %, 22.08 W
2026/04/02 20:01:35.170, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:01:37.171, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 20:01:39.171, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:01:41.172, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:01:43.173, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:01:45.174, 3 MiB, 97887 MiB, 0 %, 0 %, 22.82 W
2026/04/02 20:01:47.174, 3 MiB, 97887 MiB, 0 %, 0 %, 22.91 W
2026/04/02 20:01:49.175, 3 MiB, 97887 MiB, 0 %, 0 %, 22.52 W
2026/04/02 20:01:51.175, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 20:01:53.176, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/02 20:01:55.177, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/02 20:01:57.178, 3 MiB, 97887 MiB, 0 %, 0 %, 22.54 W
2026/04/02 20:01:59.178, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:02:01.179, 3 MiB, 97887 MiB, 0 %, 0 %, 22.69 W
2026/04/02 20:02:03.180, 3 MiB, 97887 MiB, 0 %, 0 %, 22.63 W
2026/04/02 20:02:05.181, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/02 20:02:07.182, 3 MiB, 97887 MiB, 0 %, 0 %, 22.53 W
2026/04/02 20:02:09.182, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:02:11.183, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:02:13.184, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/02 20:02:15.185, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 20:02:17.186, 3 MiB, 97887 MiB, 0 %, 0 %, 23.08 W
2026/04/02 20:02:19.187, 3 MiB, 97887 MiB, 0 %, 0 %, 23.03 W
2026/04/02 20:02:21.187, 3 MiB, 97887 MiB, 0 %, 0 %, 22.85 W
2026/04/02 20:02:23.188, 3 MiB, 97887 MiB, 0 %, 0 %, 23.12 W
2026/04/02 20:02:25.189, 3 MiB, 97887 MiB, 0 %, 0 %, 23.56 W
2026/04/02 20:02:27.190, 3 MiB, 97887 MiB, 0 %, 0 %, 22.95 W
2026/04/02 20:02:29.191, 3 MiB, 97887 MiB, 0 %, 0 %, 23.05 W
2026/04/02 20:02:31.191, 3 MiB, 97887 MiB, 0 %, 0 %, 23.01 W
2026/04/02 20:02:33.192, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:02:35.193, 3 MiB, 97887 MiB, 0 %, 0 %, 22.75 W
2026/04/02 20:02:37.193, 3 MiB, 97887 MiB, 0 %, 0 %, 22.52 W
2026/04/02 20:02:39.194, 3 MiB, 97887 MiB, 0 %, 0 %, 22.77 W
2026/04/02 20:02:41.195, 3 MiB, 97887 MiB, 0 %, 0 %, 22.83 W
2026/04/02 20:02:43.196, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 20:02:45.197, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 20:02:47.198, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/02 20:02:49.199, 3 MiB, 97887 MiB, 0 %, 0 %, 22.63 W
2026/04/02 20:02:51.200, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/02 20:02:53.200, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/02 20:02:55.201, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 20:02:57.202, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:02:59.203, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 20:03:01.203, 3 MiB, 97887 MiB, 0 %, 0 %, 22.56 W
2026/04/02 20:03:03.204, 3 MiB, 97887 MiB, 0 %, 0 %, 22.52 W
2026/04/02 20:03:05.205, 3 MiB, 97887 MiB, 0 %, 0 %, 22.79 W
2026/04/02 20:03:07.206, 3 MiB, 97887 MiB, 0 %, 0 %, 22.89 W
2026/04/02 20:03:09.207, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 20:03:11.208, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:03:13.209, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:03:15.209, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 20:03:17.210, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 20:03:19.211, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 20:03:21.212, 3 MiB, 97887 MiB, 0 %, 0 %, 22.12 W
2026/04/02 20:03:23.213, 3 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 20:03:25.214, 3 MiB, 97887 MiB, 0 %, 0 %, 22.03 W
2026/04/02 20:03:27.215, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 20:03:29.215, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:03:31.216, 3 MiB, 97887 MiB, 0 %, 0 %, 22.52 W
2026/04/02 20:03:33.217, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:03:35.218, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 20:03:37.218, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 20:03:39.219, 3 MiB, 97887 MiB, 0 %, 0 %, 21.98 W
2026/04/02 20:03:41.220, 3 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/02 20:03:43.221, 3 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 20:03:45.222, 3 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/02 20:03:47.223, 3 MiB, 97887 MiB, 0 %, 0 %, 22.21 W
2026/04/02 20:03:49.223, 3 MiB, 97887 MiB, 0 %, 0 %, 22.32 W
2026/04/02 20:03:51.224, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:03:53.225, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 20:03:55.226, 3 MiB, 97887 MiB, 0 %, 0 %, 22.06 W
2026/04/02 20:03:57.227, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 20:03:59.228, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/02 20:04:01.228, 3 MiB, 97887 MiB, 0 %, 0 %, 22.06 W
2026/04/02 20:04:03.229, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 20:04:05.230, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:04:07.231, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/02 20:04:09.232, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 20:04:11.233, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 20:04:13.234, 3 MiB, 97887 MiB, 0 %, 0 %, 22.48 W
2026/04/02 20:04:15.235, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 20:04:17.235, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 20:04:19.236, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:04:21.237, 3 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/02 20:04:23.237, 3 MiB, 97887 MiB, 0 %, 0 %, 21.89 W
2026/04/02 20:04:25.238, 3 MiB, 97887 MiB, 0 %, 0 %, 22.17 W
2026/04/02 20:04:27.239, 3 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/02 20:04:29.240, 3 MiB, 97887 MiB, 0 %, 0 %, 22.63 W
2026/04/02 20:04:31.241, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:04:33.241, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 20:04:35.242, 3 MiB, 97887 MiB, 0 %, 0 %, 22.00 W
2026/04/02 20:04:37.243, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 20:04:39.244, 3 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/02 20:04:41.245, 3 MiB, 97887 MiB, 0 %, 0 %, 21.94 W
2026/04/02 20:04:43.246, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 20:04:45.247, 3 MiB, 97887 MiB, 0 %, 0 %, 22.32 W
2026/04/02 20:04:47.248, 3 MiB, 97887 MiB, 0 %, 0 %, 22.06 W
2026/04/02 20:04:49.248, 3 MiB, 97887 MiB, 0 %, 0 %, 22.21 W
2026/04/02 20:04:51.249, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:04:53.249, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:04:55.250, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:04:57.251, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 20:04:59.252, 3 MiB, 97887 MiB, 0 %, 0 %, 22.68 W
2026/04/02 20:05:01.253, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:05:03.253, 3 MiB, 97887 MiB, 0 %, 0 %, 22.39 W
2026/04/02 20:05:05.254, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 20:05:07.255, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:05:09.256, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 20:05:11.257, 3 MiB, 97887 MiB, 0 %, 0 %, 22.63 W
2026/04/02 20:05:13.257, 3 MiB, 97887 MiB, 0 %, 0 %, 22.65 W
2026/04/02 20:05:15.258, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 20:05:17.259, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:05:19.260, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 20:05:21.260, 3 MiB, 97887 MiB, 0 %, 0 %, 22.35 W
2026/04/02 20:05:23.261, 3 MiB, 97887 MiB, 0 %, 0 %, 22.80 W
2026/04/02 20:05:25.262, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 20:05:27.263, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/02 20:05:29.263, 3 MiB, 97887 MiB, 0 %, 0 %, 22.47 W
2026/04/02 20:05:31.264, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:05:33.265, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 20:05:35.266, 3 MiB, 97887 MiB, 0 %, 0 %, 22.64 W
2026/04/02 20:05:37.267, 3 MiB, 97887 MiB, 0 %, 0 %, 22.71 W
2026/04/02 20:05:39.268, 3 MiB, 97887 MiB, 0 %, 0 %, 22.70 W
2026/04/02 20:05:41.269, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:05:43.269, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:05:45.270, 3 MiB, 97887 MiB, 0 %, 0 %, 22.77 W
2026/04/02 20:05:47.271, 3 MiB, 97887 MiB, 0 %, 0 %, 22.67 W
2026/04/02 20:05:49.272, 3 MiB, 97887 MiB, 0 %, 0 %, 22.82 W
2026/04/02 20:05:51.272, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:05:53.273, 3 MiB, 97887 MiB, 0 %, 0 %, 22.75 W
2026/04/02 20:05:55.274, 3 MiB, 97887 MiB, 0 %, 0 %, 22.96 W
2026/04/02 20:05:57.275, 3 MiB, 97887 MiB, 0 %, 0 %, 23.02 W
2026/04/02 20:05:59.275, 3 MiB, 97887 MiB, 0 %, 0 %, 22.84 W
2026/04/02 20:06:01.276, 3 MiB, 97887 MiB, 0 %, 0 %, 22.95 W
2026/04/02 20:06:03.277, 3 MiB, 97887 MiB, 0 %, 0 %, 22.64 W
2026/04/02 20:06:05.278, 3 MiB, 97887 MiB, 0 %, 0 %, 22.59 W
2026/04/02 20:06:07.278, 3 MiB, 97887 MiB, 0 %, 0 %, 22.93 W
2026/04/02 20:06:09.279, 3 MiB, 97887 MiB, 0 %, 0 %, 23.10 W
2026/04/02 20:06:11.280, 3 MiB, 97887 MiB, 0 %, 0 %, 23.02 W
2026/04/02 20:06:13.281, 3 MiB, 97887 MiB, 0 %, 0 %, 22.97 W
2026/04/02 20:06:15.281, 3 MiB, 97887 MiB, 0 %, 0 %, 23.05 W
2026/04/02 20:06:17.282, 3 MiB, 97887 MiB, 0 %, 0 %, 23.35 W
2026/04/02 20:06:19.283, 3 MiB, 97887 MiB, 0 %, 0 %, 22.49 W
2026/04/02 20:06:21.284, 3 MiB, 97887 MiB, 0 %, 0 %, 22.20 W
2026/04/02 20:06:23.284, 3 MiB, 97887 MiB, 0 %, 0 %, 22.43 W
2026/04/02 20:06:25.285, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:06:27.286, 3 MiB, 97887 MiB, 0 %, 0 %, 22.40 W
2026/04/02 20:06:29.287, 3 MiB, 97887 MiB, 0 %, 0 %, 22.74 W
2026/04/02 20:06:31.287, 3 MiB, 97887 MiB, 0 %, 0 %, 22.14 W
2026/04/02 20:06:33.288, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 20:06:35.289, 3 MiB, 97887 MiB, 0 %, 0 %, 22.66 W
2026/04/02 20:06:37.289, 3 MiB, 97887 MiB, 0 %, 0 %, 22.77 W
2026/04/02 20:06:39.290, 3 MiB, 97887 MiB, 0 %, 0 %, 22.68 W
2026/04/02 20:06:41.291, 3 MiB, 97887 MiB, 0 %, 0 %, 22.71 W
2026/04/02 20:06:43.292, 3 MiB, 97887 MiB, 0 %, 0 %, 22.33 W
2026/04/02 20:06:45.292, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/02 20:06:47.293, 3 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/02 20:06:49.294, 3 MiB, 97887 MiB, 0 %, 0 %, 22.04 W
2026/04/02 20:06:51.295, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 20:06:53.296, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/02 20:06:55.297, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 20:06:57.298, 3 MiB, 97887 MiB, 0 %, 0 %, 22.19 W
2026/04/02 20:06:59.299, 3 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 20:07:01.299, 3 MiB, 97887 MiB, 0 %, 0 %, 22.50 W
2026/04/02 20:07:03.300, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:07:05.301, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/02 20:07:07.302, 3 MiB, 97887 MiB, 0 %, 0 %, 22.71 W
2026/04/02 20:07:09.303, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 20:07:11.304, 3 MiB, 97887 MiB, 0 %, 0 %, 22.59 W
2026/04/02 20:07:13.304, 3 MiB, 97887 MiB, 0 %, 0 %, 22.70 W
2026/04/02 20:07:15.305, 3 MiB, 97887 MiB, 0 %, 0 %, 22.60 W
2026/04/02 20:07:17.306, 3 MiB, 97887 MiB, 0 %, 0 %, 22.51 W
2026/04/02 20:07:19.307, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:07:21.308, 3 MiB, 97887 MiB, 0 %, 0 %, 22.55 W
2026/04/02 20:07:23.308, 3 MiB, 97887 MiB, 0 %, 0 %, 22.88 W
2026/04/02 20:07:25.309, 3 MiB, 97887 MiB, 0 %, 0 %, 22.71 W
2026/04/02 20:07:27.310, 3 MiB, 97887 MiB, 0 %, 0 %, 22.91 W
2026/04/02 20:07:29.311, 3 MiB, 97887 MiB, 0 %, 0 %, 22.77 W
2026/04/02 20:07:31.312, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:07:33.312, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 20:07:35.313, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:07:37.314, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 20:07:39.314, 3 MiB, 97887 MiB, 0 %, 0 %, 22.42 W
2026/04/02 20:07:41.315, 3 MiB, 97887 MiB, 0 %, 0 %, 22.46 W
2026/04/02 20:07:43.316, 3 MiB, 97887 MiB, 0 %, 0 %, 22.58 W
2026/04/02 20:07:45.317, 3 MiB, 97887 MiB, 0 %, 0 %, 22.44 W
2026/04/02 20:07:47.318, 3 MiB, 97887 MiB, 0 %, 0 %, 22.55 W
2026/04/02 20:07:49.319, 3 MiB, 97887 MiB, 0 %, 0 %, 22.72 W
2026/04/02 20:07:51.319, 3 MiB, 97887 MiB, 0 %, 0 %, 22.83 W
2026/04/02 20:07:53.320, 3 MiB, 97887 MiB, 0 %, 0 %, 22.92 W
2026/04/02 20:07:55.321, 3 MiB, 97887 MiB, 0 %, 0 %, 22.79 W
2026/04/02 20:07:57.322, 3 MiB, 97887 MiB, 0 %, 0 %, 23.05 W
2026/04/02 20:07:59.322, 3 MiB, 97887 MiB, 0 %, 0 %, 22.83 W
2026/04/02 20:08:01.323, 3 MiB, 97887 MiB, 0 %, 0 %, 23.05 W
2026/04/02 20:08:03.324, 3 MiB, 97887 MiB, 0 %, 0 %, 22.99 W
2026/04/02 20:08:05.324, 3 MiB, 97887 MiB, 0 %, 0 %, 22.94 W
2026/04/02 20:08:07.325, 3 MiB, 97887 MiB, 0 %, 0 %, 22.98 W
2026/04/02 20:08:09.326, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 20:08:11.327, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 20:08:13.328, 3 MiB, 97887 MiB, 0 %, 0 %, 22.37 W
2026/04/02 20:08:15.328, 3 MiB, 97887 MiB, 0 %, 0 %, 22.27 W
2026/04/02 20:08:17.329, 3 MiB, 97887 MiB, 0 %, 0 %, 22.38 W
2026/04/02 20:08:19.330, 3 MiB, 97887 MiB, 0 %, 0 %, 22.25 W
2026/04/02 20:08:21.331, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 20:08:23.332, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:08:25.332, 3 MiB, 97887 MiB, 0 %, 0 %, 22.31 W
2026/04/02 20:08:27.333, 3 MiB, 97887 MiB, 0 %, 0 %, 22.29 W
2026/04/02 20:08:29.334, 3 MiB, 97887 MiB, 0 %, 0 %, 22.41 W
2026/04/02 20:08:31.334, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 20:08:33.335, 3 MiB, 97887 MiB, 0 %, 0 %, 22.24 W
2026/04/02 20:08:35.336, 3 MiB, 97887 MiB, 0 %, 0 %, 22.49 W
2026/04/02 20:08:37.337, 3 MiB, 97887 MiB, 0 %, 0 %, 22.34 W
2026/04/02 20:08:39.338, 3 MiB, 97887 MiB, 0 %, 0 %, 22.22 W
2026/04/02 20:08:41.339, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 20:08:43.340, 3 MiB, 97887 MiB, 0 %, 0 %, 22.95 W
2026/04/02 20:08:45.341, 3 MiB, 97887 MiB, 0 %, 0 %, 23.00 W
2026/04/02 20:08:47.341, 3 MiB, 97887 MiB, 0 %, 0 %, 22.91 W
2026/04/02 20:08:49.342, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:08:51.343, 3 MiB, 97887 MiB, 0 %, 0 %, 22.71 W
2026/04/02 20:08:53.344, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 20:08:55.344, 3 MiB, 97887 MiB, 0 %, 0 %, 22.43 W
2026/04/02 20:08:57.345, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:08:59.346, 3 MiB, 97887 MiB, 0 %, 0 %, 22.49 W
2026/04/02 20:09:01.347, 3 MiB, 97887 MiB, 0 %, 0 %, 22.55 W
2026/04/02 20:09:03.348, 3 MiB, 97887 MiB, 0 %, 0 %, 22.55 W
2026/04/02 20:09:05.348, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:09:07.349, 3 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 20:09:09.350, 3 MiB, 97887 MiB, 0 %, 0 %, 22.39 W
2026/04/02 20:09:11.351, 3 MiB, 97887 MiB, 0 %, 0 %, 22.61 W
2026/04/02 20:09:13.352, 3 MiB, 97887 MiB, 0 %, 0 %, 22.55 W
2026/04/02 20:09:15.353, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 20:09:17.354, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 20:09:19.355, 3 MiB, 97887 MiB, 0 %, 0 %, 22.15 W
2026/04/02 20:09:21.356, 3 MiB, 97887 MiB, 0 %, 0 %, 22.23 W
2026/04/02 20:09:23.357, 3 MiB, 97887 MiB, 0 %, 0 %, 22.28 W
2026/04/02 20:09:25.357, 3 MiB, 97887 MiB, 0 %, 0 %, 22.57 W
2026/04/02 20:09:27.358, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
2026/04/02 20:09:29.359, 3 MiB, 97887 MiB, 0 %, 0 %, 22.64 W
2026/04/02 20:09:31.359, 3 MiB, 97887 MiB, 0 %, 0 %, 21.29 W
2026/04/02 20:09:33.360, 3 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/02 20:09:35.361, 3 MiB, 97887 MiB, 0 %, 0 %, 22.13 W
2026/04/02 20:09:37.362, 3 MiB, 97887 MiB, 0 %, 0 %, 22.47 W
2026/04/02 20:09:39.363, 3 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 20:09:41.364, 3 MiB, 97887 MiB, 0 %, 0 %, 22.30 W
