key,total_ms,count,avg_ms,min_ms,max_ms
L27/lightning-attn/attn/prefill,4394.655,124,35.440764,0.586272,37.038399
L27/lightning-attn/input_norm/decode,0.132,24,0.005503,0.003680,0.019840
L27/lightning-attn/input_norm/prefill,43.040,124,0.347094,0.006048,0.364576
L27/lightning-attn/mlp/decode,2.779,24,0.115799,0.100960,0.145120
L27/lightning-attn/mlp/prefill,8458.208,124,68.211351,0.103296,71.390526
L27/lightning-attn/post_attn_norm/decode,0.776,24,0.032333,0.008864,0.039392
L27/lightning-attn/post_attn_norm/prefill,146.571,124,1.182025,0.009056,1.230592
L27/lightning/chunk_simple_gla/prefill,296.404,122,2.429542,0.161312,2.670624
L27/lightning/fla_kernel/decode,6.497,24,0.270708,0.218720,0.425600
L27/lightning/fla_kernel/prefill,310.669,124,2.505399,0.257184,2.787680
L27/lightning/fla_state_load/decode,1.047,24,0.043632,0.033184,0.073120
L27/lightning/fla_state_load/prefill,7.328,124,0.059098,0.025344,0.141408
L27/lightning/fla_state_save/decode,1.430,24,0.059596,0.035200,0.132192
L27/lightning/fla_state_save/prefill,2.377,124,0.019172,0.013856,0.041920
L27/lightning/fused_recurrent_gla/decode,3.277,24,0.136553,0.107072,0.206272
L27/lightning/fused_recurrent_gla/prefill,0.234,2,0.117040,0.113952,0.120128
L27/lightning/o_norm/decode,0.454,24,0.018916,0.003680,0.027552
L27/lightning/o_norm/prefill,39.384,124,0.317613,0.027776,0.336576
L27/lightning/o_proj/decode,0.889,24,0.037045,0.031360,0.051360
L27/lightning/o_proj/prefill,633.736,124,5.110776,0.033984,5.363392
L27/lightning/qk_norm/decode,0.891,24,0.037116,0.013184,0.050240
L27/lightning/qk_norm/prefill,350.365,124,2.825522,0.025984,2.947296
L27/lightning/qkv_proj/decode,0.954,24,0.039737,0.030880,0.045536
L27/lightning/qkv_proj/prefill,1880.737,124,15.167233,0.042048,15.895456
L27/lightning/rope/decode,1.099,24,0.045801,0.015712,0.051008
L27/lightning/rope/prefill,438.132,124,3.533319,0.022144,3.681920
L27/lightning/sigmoid_gate/decode,1.144,24,0.047648,0.038240,0.060736
L27/lightning/sigmoid_gate/prefill,740.862,124,5.974697,0.048448,6.257024
L28/lightning-attn/attn/decode,13.165,24,0.548561,0.518912,0.585088
L28/lightning-attn/attn/prefill,4402.502,124,35.504046,0.584640,37.120449
L28/lightning-attn/input_norm/decode,0.100,24,0.004148,0.002848,0.006176
L28/lightning-attn/input_norm/prefill,42.818,124,0.345305,0.005952,0.360576
L28/lightning-attn/mlp/decode,2.755,24,0.114807,0.100800,0.139680
L28/lightning-attn/mlp/prefill,8466.657,124,68.279494,0.103680,71.424957
L28/lightning-attn/post_attn_norm/decode,0.773,24,0.032224,0.009088,0.038496
L28/lightning-attn/post_attn_norm/prefill,146.946,124,1.185048,0.009440,1.258720
L28/lightning/chunk_simple_gla/prefill,296.589,122,2.431059,0.165184,2.744960
L28/lightning/fla_kernel/decode,6.474,24,0.269768,0.223968,0.426048
L28/lightning/fla_kernel/prefill,310.374,124,2.503020,0.257024,2.860384
L28/lightning/fla_state_load/decode,1.040,24,0.043353,0.033344,0.073536
L28/lightning/fla_state_load/prefill,7.342,124,0.059212,0.024128,0.105568
L28/lightning/fla_state_save/decode,1.430,24,0.059604,0.034624,0.130368
L28/lightning/fla_state_save/prefill,2.263,124,0.018248,0.013920,0.042080
L28/lightning/fused_recurrent_gla/decode,3.256,24,0.135667,0.111680,0.206176
L28/lightning/fused_recurrent_gla/prefill,0.235,2,0.117472,0.111488,0.123456
L28/lightning/o_norm/decode,0.457,24,0.019057,0.003776,0.032352
L28/lightning/o_norm/prefill,39.464,124,0.318257,0.028544,0.338976
L28/lightning/o_proj/decode,0.883,24,0.036775,0.030336,0.051424
L28/lightning/o_proj/prefill,636.352,124,5.131875,0.035328,5.434176
L28/lightning/qk_norm/decode,0.874,24,0.036435,0.013184,0.048576
L28/lightning/qk_norm/prefill,350.593,124,2.827362,0.025632,2.945216
L28/lightning/qkv_proj/decode,0.924,24,0.038511,0.029344,0.048480
L28/lightning/qkv_proj/prefill,1883.961,124,15.193234,0.041664,15.956576
L28/lightning/rope/decode,1.090,24,0.045424,0.015456,0.050432
L28/lightning/rope/prefill,438.223,124,3.534053,0.022144,3.681952
L28/lightning/sigmoid_gate/decode,1.138,24,0.047401,0.038560,0.059488
L28/lightning/sigmoid_gate/prefill,742.754,124,5.989954,0.048352,6.310400
L29/minicpm4/attn/decode,6.634,24,0.276397,0.207168,0.306752
L29/minicpm4/attn/prefill,20932.038,124,168.806761,0.227360,422.427704
L29/minicpm4/attn_kernel/decode,2.747,24,0.114468,0.050528,0.131808
L29/minicpm4/attn_kernel/prefill,18826.831,124,151.829284,0.040032,404.744141
L29/minicpm4/input_norm/decode,0.100,24,0.004181,0.003072,0.008544
L29/minicpm4/input_norm/prefill,43.118,124,0.347723,0.006112,0.364576
L29/minicpm4/mlp/decode,2.843,24,0.118439,0.098016,0.143328
L29/minicpm4/mlp/prefill,8506.198,124,68.598369,0.101408,71.867233
L29/minicpm4/o_gate/decode,1.270,24,0.052919,0.045216,0.064480
L29/minicpm4/o_gate/prefill,733.726,124,5.917146,0.047840,6.205984
L29/minicpm4/o_proj/decode,0.972,24,0.040515,0.031488,0.051136
L29/minicpm4/o_proj/prefill,643.653,124,5.190753,0.033568,5.452384
L29/minicpm4/post_attn_norm/decode,0.861,24,0.035871,0.032928,0.039136
L29/minicpm4/post_attn_norm/prefill,146.847,124,1.184254,0.009216,1.234368
L29/minicpm4/qkv_proj/decode,0.841,24,0.035024,0.027520,0.046144
L29/minicpm4/qkv_proj/prefill,726.993,124,5.862850,0.039936,6.162368
L30/minicpm4/attn/decode,6.371,24,0.265459,0.242976,0.280672
L30/minicpm4/attn/prefill,20999.977,124,169.354653,0.229376,424.409332
L30/minicpm4/attn_kernel/decode,2.540,24,0.105831,0.095040,0.113376
L30/minicpm4/attn_kernel/prefill,18891.563,124,152.351312,0.040672,406.708252
L30/minicpm4/input_norm/decode,0.097,24,0.004047,0.002784,0.007936
L30/minicpm4/input_norm/prefill,43.189,124,0.348300,0.010208,0.366336
L30/minicpm4/mlp/decode,2.784,24,0.115991,0.099008,0.144256
L30/minicpm4/mlp/prefill,8519.778,124,68.707891,0.101120,71.996895
L30/minicpm4/o_gate/decode,1.226,24,0.051068,0.043808,0.062624
L30/minicpm4/o_gate/prefill,735.501,124,5.931458,0.046144,6.222336
L30/minicpm4/o_proj/decode,0.963,24,0.040116,0.031136,0.054688
L30/minicpm4/o_proj/prefill,644.558,124,5.198052,0.032416,5.471680
L30/minicpm4/post_attn_norm/decode,0.842,24,0.035071,0.030336,0.041760
L30/minicpm4/post_attn_norm/prefill,146.981,124,1.185331,0.009280,1.234560
L30/minicpm4/qkv_proj/decode,0.861,24,0.035863,0.027872,0.044480
L30/minicpm4/qkv_proj/prefill,727.680,124,5.868388,0.037920,6.168352
L31/minicpm4/attn/decode,6.671,24,0.277971,0.232896,0.725280
L31/minicpm4/attn/prefill,21004.105,124,169.387946,0.227296,424.475891
L31/minicpm4/attn_kernel/decode,2.425,24,0.101049,0.083776,0.121536
L31/minicpm4/attn_kernel/prefill,18886.066,124,152.306981,0.040384,406.698944
L31/minicpm4/input_norm/decode,0.094,24,0.003909,0.002752,0.004096
L31/minicpm4/input_norm/prefill,43.110,124,0.347664,0.004384,0.364448
L31/minicpm4/mlp/decode,2.778,24,0.115729,0.098624,0.145056
L31/minicpm4/mlp/prefill,8573.177,124,69.138528,0.104448,72.546463
L31/minicpm4/o_gate/decode,1.205,24,0.050203,0.043392,0.064224
L31/minicpm4/o_gate/prefill,736.812,124,5.942031,0.043808,6.238880
L31/minicpm4/o_proj/decode,0.958,24,0.039913,0.030688,0.054912
L31/minicpm4/o_proj/prefill,648.915,124,5.233183,0.032576,5.497216
L31/minicpm4/post_attn_norm/decode,0.838,24,0.034929,0.029984,0.038656
L31/minicpm4/post_attn_norm/prefill,146.820,124,1.184032,0.009536,1.234432
L31/minicpm4/qkv_proj/decode,1.265,24,0.052712,0.029152,0.471072
L31/minicpm4/qkv_proj/prefill,731.754,124,5.901245,0.037088,6.213408
model/embed/decode,24.389,24,1.016227,0.056736,22.158209
model/embed/prefill,70.508,124,0.568610,0.102688,1.526432
model/final_norm/decode,0.103,24,0.004281,0.003072,0.008928
model/final_norm/prefill,43.049,124,0.347172,0.004096,0.364576
model/logits/decode,65.400,24,2.725008,0.418560,47.280769
model/logits/prefill,54.253,124,0.437526,0.393216,0.564352
