timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%], utilization.memory [%], power.draw [W]
2026/04/02 11:10:04.845, 0 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/02 11:10:06.845, 0 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/02 11:10:08.845, 0 MiB, 97887 MiB, 0 %, 0 %, 21.02 W
2026/04/02 11:10:10.846, 0 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/02 11:10:12.846, 0 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/02 11:10:14.847, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:10:16.848, 0 MiB, 97887 MiB, 0 %, 0 %, 20.97 W
2026/04/02 11:10:18.849, 0 MiB, 97887 MiB, 0 %, 0 %, 21.01 W
2026/04/02 11:10:20.849, 0 MiB, 97887 MiB, 0 %, 0 %, 21.14 W
2026/04/02 11:10:22.850, 0 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/02 11:10:24.851, 0 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/02 11:10:26.852, 0 MiB, 97887 MiB, 0 %, 0 %, 21.30 W
2026/04/02 11:10:28.852, 0 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 11:10:30.853, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:10:32.854, 0 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/02 11:10:34.855, 0 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/02 11:10:36.856, 0 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 11:10:38.856, 0 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 11:10:40.857, 0 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/02 11:10:42.858, 0 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/02 11:10:44.859, 0 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 11:10:46.860, 0 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/02 11:10:48.861, 0 MiB, 97887 MiB, 0 %, 0 %, 21.57 W
2026/04/02 11:10:50.861, 0 MiB, 97887 MiB, 0 %, 0 %, 21.57 W
2026/04/02 11:10:52.862, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:10:54.863, 0 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/02 11:10:56.863, 0 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/02 11:10:58.864, 0 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/02 11:11:00.865, 0 MiB, 97887 MiB, 0 %, 0 %, 21.58 W
2026/04/02 11:11:02.866, 0 MiB, 97887 MiB, 0 %, 0 %, 21.73 W
2026/04/02 11:11:04.866, 0 MiB, 97887 MiB, 0 %, 0 %, 22.45 W
2026/04/02 11:11:06.867, 0 MiB, 97887 MiB, 0 %, 0 %, 21.97 W
2026/04/02 11:11:08.868, 0 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/02 11:11:10.868, 0 MiB, 97887 MiB, 0 %, 0 %, 22.09 W
2026/04/02 11:11:12.869, 0 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/02 11:11:14.870, 0 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 11:11:16.871, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:11:18.872, 0 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 11:11:20.872, 0 MiB, 97887 MiB, 0 %, 0 %, 21.86 W
2026/04/02 11:11:22.873, 0 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/02 11:11:24.873, 0 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 11:11:26.873, 0 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 11:11:28.874, 0 MiB, 97887 MiB, 0 %, 0 %, 20.99 W
2026/04/02 11:11:30.875, 0 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/02 11:11:32.876, 0 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 11:11:34.877, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:11:36.877, 0 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/02 11:11:38.878, 0 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/02 11:11:40.879, 0 MiB, 97887 MiB, 0 %, 0 %, 21.99 W
2026/04/02 11:11:42.880, 0 MiB, 97887 MiB, 0 %, 0 %, 22.11 W
2026/04/02 11:11:44.881, 0 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 11:11:46.881, 0 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/02 11:11:48.881, 0 MiB, 97887 MiB, 0 %, 0 %, 21.68 W
2026/04/02 11:11:50.882, 0 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/02 11:11:52.882, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:11:54.883, 0 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 11:11:56.883, 0 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/02 11:11:58.884, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:12:00.885, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:12:02.885, 0 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 11:12:04.886, 0 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 11:12:06.886, 0 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 11:12:08.887, 0 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/02 11:12:10.887, 0 MiB, 97887 MiB, 0 %, 0 %, 21.49 W
2026/04/02 11:12:12.888, 0 MiB, 97887 MiB, 0 %, 0 %, 21.35 W
2026/04/02 11:12:14.889, 0 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/02 11:12:16.889, 0 MiB, 97887 MiB, 0 %, 0 %, 21.07 W
2026/04/02 11:12:18.889, 0 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 11:12:20.890, 0 MiB, 97887 MiB, 0 %, 0 %, 21.52 W
2026/04/02 11:12:22.891, 0 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/02 11:12:24.892, 0 MiB, 97887 MiB, 0 %, 0 %, 21.52 W
2026/04/02 11:12:26.892, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:12:28.893, 0 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/02 11:12:30.894, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:12:32.894, 0 MiB, 97887 MiB, 0 %, 0 %, 21.53 W
2026/04/02 11:12:34.895, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:12:36.896, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:12:38.896, 0 MiB, 97887 MiB, 0 %, 0 %, 21.36 W
2026/04/02 11:12:40.897, 0 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/02 11:12:42.897, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:12:44.898, 0 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 11:12:46.898, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:12:48.899, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:12:50.899, 0 MiB, 97887 MiB, 0 %, 0 %, 21.54 W
2026/04/02 11:12:52.900, 0 MiB, 97887 MiB, 0 %, 0 %, 21.63 W
2026/04/02 11:12:54.901, 0 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/02 11:12:56.901, 0 MiB, 97887 MiB, 0 %, 0 %, 21.11 W
2026/04/02 11:12:58.901, 0 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/02 11:13:00.902, 0 MiB, 97887 MiB, 0 %, 0 %, 21.43 W
2026/04/02 11:13:02.903, 0 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/02 11:13:04.903, 0 MiB, 97887 MiB, 0 %, 0 %, 21.11 W
2026/04/02 11:13:06.904, 0 MiB, 97887 MiB, 0 %, 0 %, 21.03 W
2026/04/02 11:13:08.904, 0 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/02 11:13:10.905, 0 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/02 11:13:12.905, 0 MiB, 97887 MiB, 0 %, 0 %, 20.76 W
2026/04/02 11:13:14.906, 0 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/02 11:13:16.906, 0 MiB, 97887 MiB, 0 %, 0 %, 21.07 W
2026/04/02 11:13:18.907, 0 MiB, 97887 MiB, 0 %, 0 %, 21.02 W
2026/04/02 11:13:20.908, 0 MiB, 97887 MiB, 0 %, 0 %, 20.90 W
2026/04/02 11:13:22.908, 0 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/02 11:13:24.909, 0 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/02 11:13:26.909, 0 MiB, 97887 MiB, 0 %, 0 %, 21.20 W
2026/04/02 11:13:28.910, 0 MiB, 97887 MiB, 0 %, 0 %, 21.22 W
2026/04/02 11:13:30.911, 0 MiB, 97887 MiB, 0 %, 0 %, 21.07 W
2026/04/02 11:13:32.912, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:13:34.912, 0 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/02 11:13:36.913, 0 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 11:13:38.914, 0 MiB, 97887 MiB, 0 %, 0 %, 21.78 W
2026/04/02 11:13:40.914, 0 MiB, 97887 MiB, 0 %, 0 %, 22.05 W
2026/04/02 11:13:42.915, 0 MiB, 97887 MiB, 0 %, 0 %, 21.90 W
2026/04/02 11:13:44.916, 0 MiB, 97887 MiB, 0 %, 0 %, 21.62 W
2026/04/02 11:13:46.916, 0 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/02 11:13:48.917, 0 MiB, 97887 MiB, 0 %, 0 %, 21.37 W
2026/04/02 11:13:50.918, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:13:52.918, 0 MiB, 97887 MiB, 0 %, 0 %, 21.55 W
2026/04/02 11:13:54.919, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:13:56.919, 0 MiB, 97887 MiB, 0 %, 0 %, 21.18 W
2026/04/02 11:13:58.920, 0 MiB, 97887 MiB, 0 %, 0 %, 20.86 W
2026/04/02 11:14:00.921, 0 MiB, 97887 MiB, 0 %, 0 %, 21.20 W
2026/04/02 11:14:02.922, 0 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/02 11:14:04.922, 0 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/02 11:14:06.922, 0 MiB, 97887 MiB, 0 %, 0 %, 21.35 W
2026/04/02 11:14:08.923, 0 MiB, 97887 MiB, 0 %, 0 %, 21.05 W
2026/04/02 11:14:10.924, 0 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/02 11:14:12.924, 0 MiB, 97887 MiB, 0 %, 0 %, 21.32 W
2026/04/02 11:14:14.925, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:14:16.926, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:14:18.927, 0 MiB, 97887 MiB, 0 %, 0 %, 21.79 W
2026/04/02 11:14:20.927, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:14:22.928, 0 MiB, 97887 MiB, 0 %, 0 %, 21.91 W
2026/04/02 11:14:24.928, 0 MiB, 97887 MiB, 0 %, 0 %, 21.67 W
2026/04/02 11:14:26.929, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:14:28.930, 0 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/02 11:14:30.931, 0 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 11:14:32.931, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:14:34.932, 0 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/02 11:14:36.933, 0 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/02 11:14:38.933, 0 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/02 11:14:40.934, 0 MiB, 97887 MiB, 0 %, 0 %, 21.40 W
2026/04/02 11:14:42.935, 0 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/02 11:14:44.936, 0 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/02 11:14:46.936, 0 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 11:14:48.936, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:14:50.937, 0 MiB, 97887 MiB, 0 %, 0 %, 22.06 W
2026/04/02 11:14:52.938, 0 MiB, 97887 MiB, 0 %, 0 %, 21.85 W
2026/04/02 11:14:54.938, 0 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/02 11:14:56.939, 0 MiB, 97887 MiB, 0 %, 0 %, 22.36 W
2026/04/02 11:14:58.939, 0 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 11:15:00.940, 0 MiB, 97887 MiB, 0 %, 0 %, 21.66 W
2026/04/02 11:15:02.940, 0 MiB, 97887 MiB, 0 %, 0 %, 21.64 W
2026/04/02 11:15:04.941, 0 MiB, 97887 MiB, 0 %, 0 %, 21.73 W
2026/04/02 11:15:06.941, 0 MiB, 97887 MiB, 0 %, 0 %, 21.96 W
2026/04/02 11:15:08.942, 0 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 11:15:10.943, 0 MiB, 97887 MiB, 0 %, 0 %, 21.59 W
2026/04/02 11:15:12.944, 0 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 11:15:14.945, 0 MiB, 97887 MiB, 0 %, 0 %, 21.18 W
2026/04/02 11:15:16.945, 0 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/02 11:15:18.945, 0 MiB, 97887 MiB, 0 %, 0 %, 21.49 W
2026/04/02 11:15:20.946, 0 MiB, 97887 MiB, 0 %, 0 %, 21.39 W
2026/04/02 11:15:22.946, 0 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/02 11:15:24.947, 0 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/02 11:15:26.948, 0 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/02 11:15:28.948, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:15:30.949, 0 MiB, 97887 MiB, 0 %, 0 %, 21.40 W
2026/04/02 11:15:32.949, 0 MiB, 97887 MiB, 0 %, 0 %, 20.46 W
2026/04/02 11:15:34.950, 0 MiB, 97887 MiB, 0 %, 0 %, 20.89 W
2026/04/02 11:15:36.950, 0 MiB, 97887 MiB, 0 %, 0 %, 20.71 W
2026/04/02 11:15:38.951, 0 MiB, 97887 MiB, 0 %, 0 %, 20.74 W
2026/04/02 11:15:40.951, 0 MiB, 97887 MiB, 0 %, 0 %, 20.82 W
2026/04/02 11:15:42.952, 0 MiB, 97887 MiB, 0 %, 0 %, 20.97 W
2026/04/02 11:15:44.952, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:15:46.953, 0 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/02 11:15:48.953, 0 MiB, 97887 MiB, 0 %, 0 %, 21.57 W
2026/04/02 11:15:50.954, 0 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/02 11:15:52.954, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:15:54.955, 0 MiB, 97887 MiB, 0 %, 0 %, 21.24 W
2026/04/02 11:15:56.956, 0 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/02 11:15:58.956, 0 MiB, 97887 MiB, 0 %, 0 %, 21.34 W
2026/04/02 11:16:00.957, 0 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/02 11:16:02.957, 0 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/02 11:16:04.958, 0 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/02 11:16:06.958, 0 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/02 11:16:08.959, 0 MiB, 97887 MiB, 0 %, 0 %, 21.06 W
2026/04/02 11:16:10.959, 0 MiB, 97887 MiB, 0 %, 0 %, 21.01 W
2026/04/02 11:16:12.960, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:16:14.960, 0 MiB, 97887 MiB, 0 %, 0 %, 21.41 W
2026/04/02 11:16:16.961, 0 MiB, 97887 MiB, 0 %, 0 %, 21.29 W
2026/04/02 11:16:18.962, 0 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/02 11:16:20.962, 0 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/02 11:16:22.963, 0 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/02 11:16:24.963, 0 MiB, 97887 MiB, 0 %, 0 %, 21.52 W
2026/04/02 11:16:26.963, 0 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/02 11:16:28.964, 0 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/02 11:16:30.964, 0 MiB, 97887 MiB, 0 %, 0 %, 21.36 W
2026/04/02 11:16:32.965, 0 MiB, 97887 MiB, 0 %, 0 %, 21.06 W
2026/04/02 11:16:34.966, 0 MiB, 97887 MiB, 0 %, 0 %, 21.08 W
2026/04/02 11:16:36.966, 0 MiB, 97887 MiB, 0 %, 0 %, 21.70 W
2026/04/02 11:16:38.967, 0 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 11:16:40.967, 0 MiB, 97887 MiB, 0 %, 0 %, 21.87 W
2026/04/02 11:16:42.968, 0 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/02 11:16:44.968, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:16:46.969, 0 MiB, 97887 MiB, 0 %, 0 %, 21.72 W
2026/04/02 11:16:48.970, 0 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 11:16:50.971, 0 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 11:16:52.971, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:16:54.972, 0 MiB, 97887 MiB, 0 %, 0 %, 21.67 W
2026/04/02 11:16:56.972, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:16:58.973, 0 MiB, 97887 MiB, 0 %, 0 %, 21.71 W
2026/04/02 11:17:00.973, 0 MiB, 97887 MiB, 0 %, 0 %, 21.61 W
2026/04/02 11:17:02.974, 0 MiB, 97887 MiB, 0 %, 0 %, 21.69 W
2026/04/02 11:17:04.974, 0 MiB, 97887 MiB, 0 %, 0 %, 21.51 W
2026/04/02 11:17:06.975, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:17:08.975, 0 MiB, 97887 MiB, 0 %, 0 %, 21.31 W
2026/04/02 11:17:10.976, 0 MiB, 97887 MiB, 0 %, 0 %, 21.20 W
2026/04/02 11:17:12.977, 0 MiB, 97887 MiB, 0 %, 0 %, 21.03 W
2026/04/02 11:17:14.977, 0 MiB, 97887 MiB, 0 %, 0 %, 21.48 W
2026/04/02 11:17:16.978, 0 MiB, 97887 MiB, 0 %, 0 %, 21.57 W
2026/04/02 11:17:18.979, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:17:20.980, 0 MiB, 97887 MiB, 0 %, 0 %, 21.29 W
2026/04/02 11:17:22.981, 0 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/02 11:17:24.981, 0 MiB, 97887 MiB, 0 %, 0 %, 21.40 W
2026/04/02 11:17:26.982, 0 MiB, 97887 MiB, 0 %, 0 %, 21.82 W
2026/04/02 11:17:28.983, 0 MiB, 97887 MiB, 0 %, 0 %, 21.95 W
2026/04/02 11:17:30.983, 0 MiB, 97887 MiB, 0 %, 0 %, 22.01 W
2026/04/02 11:17:32.983, 0 MiB, 97887 MiB, 0 %, 0 %, 21.88 W
2026/04/02 11:17:34.984, 0 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/02 11:17:36.985, 0 MiB, 97887 MiB, 0 %, 0 %, 21.92 W
2026/04/02 11:17:38.986, 0 MiB, 97887 MiB, 0 %, 0 %, 21.93 W
2026/04/02 11:17:40.987, 0 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 11:17:42.987, 0 MiB, 97887 MiB, 0 %, 0 %, 21.45 W
2026/04/02 11:17:44.988, 0 MiB, 97887 MiB, 0 %, 0 %, 21.47 W
2026/04/02 11:17:46.989, 0 MiB, 97887 MiB, 0 %, 0 %, 21.46 W
2026/04/02 11:17:48.990, 0 MiB, 97887 MiB, 0 %, 0 %, 20.91 W
2026/04/02 11:17:50.990, 0 MiB, 97887 MiB, 0 %, 0 %, 20.97 W
2026/04/02 11:17:52.991, 0 MiB, 97887 MiB, 0 %, 0 %, 21.23 W
2026/04/02 11:17:54.992, 0 MiB, 97887 MiB, 0 %, 0 %, 20.93 W
2026/04/02 11:17:56.992, 0 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/02 11:17:58.993, 0 MiB, 97887 MiB, 0 %, 0 %, 20.67 W
2026/04/02 11:18:00.993, 0 MiB, 97887 MiB, 0 %, 0 %, 20.71 W
2026/04/02 11:18:02.994, 0 MiB, 97887 MiB, 0 %, 0 %, 20.70 W
2026/04/02 11:18:04.995, 0 MiB, 97887 MiB, 0 %, 0 %, 21.04 W
2026/04/02 11:18:06.996, 0 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/02 11:18:08.996, 0 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/02 11:18:10.997, 0 MiB, 97887 MiB, 0 %, 0 %, 20.92 W
2026/04/02 11:18:12.998, 0 MiB, 97887 MiB, 0 %, 0 %, 20.72 W
2026/04/02 11:18:14.998, 0 MiB, 97887 MiB, 0 %, 0 %, 20.78 W
2026/04/02 11:18:16.999, 0 MiB, 97887 MiB, 0 %, 0 %, 20.90 W
2026/04/02 11:18:18.999, 0 MiB, 97887 MiB, 0 %, 0 %, 21.03 W
2026/04/02 11:18:20.999, 0 MiB, 97887 MiB, 0 %, 0 %, 20.95 W
2026/04/02 11:18:23.000, 0 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/02 11:18:25.001, 0 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/02 11:18:27.002, 0 MiB, 97887 MiB, 0 %, 0 %, 21.75 W
2026/04/02 11:18:29.002, 0 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/02 11:18:31.003, 0 MiB, 97887 MiB, 0 %, 0 %, 21.16 W
2026/04/02 11:18:33.004, 0 MiB, 97887 MiB, 0 %, 0 %, 20.84 W
2026/04/02 11:18:35.005, 0 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/02 11:18:37.005, 0 MiB, 97887 MiB, 0 %, 0 %, 21.28 W
2026/04/02 11:18:39.006, 0 MiB, 97887 MiB, 0 %, 0 %, 21.27 W
2026/04/02 11:18:41.007, 0 MiB, 97887 MiB, 0 %, 0 %, 21.38 W
2026/04/02 11:18:43.007, 0 MiB, 97887 MiB, 0 %, 0 %, 21.19 W
2026/04/02 11:18:45.008, 0 MiB, 97887 MiB, 0 %, 0 %, 21.14 W
2026/04/02 11:18:47.008, 0 MiB, 97887 MiB, 0 %, 0 %, 20.58 W
2026/04/02 11:18:49.012, 0 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/02 11:18:51.012, 0 MiB, 97887 MiB, 0 %, 0 %, 21.42 W
2026/04/02 11:18:53.013, 0 MiB, 97887 MiB, 0 %, 0 %, 21.84 W
2026/04/02 11:18:55.014, 0 MiB, 97887 MiB, 0 %, 0 %, 21.76 W
2026/04/02 11:18:57.014, 0 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 11:18:59.014, 0 MiB, 97887 MiB, 0 %, 0 %, 21.56 W
2026/04/02 11:19:01.015, 0 MiB, 97887 MiB, 0 %, 0 %, 21.77 W
2026/04/02 11:19:03.015, 0 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 11:19:05.016, 0 MiB, 97887 MiB, 0 %, 0 %, 21.81 W
2026/04/02 11:19:07.016, 0 MiB, 97887 MiB, 0 %, 0 %, 22.26 W
2026/04/02 11:19:09.017, 0 MiB, 97887 MiB, 0 %, 0 %, 21.40 W
2026/04/02 11:19:11.018, 0 MiB, 97887 MiB, 0 %, 0 %, 21.65 W
2026/04/02 11:19:13.018, 0 MiB, 97887 MiB, 0 %, 0 %, 21.54 W
2026/04/02 11:19:15.019, 0 MiB, 97887 MiB, 0 %, 0 %, 21.74 W
2026/04/02 11:19:17.020, 0 MiB, 97887 MiB, 0 %, 0 %, 21.83 W
2026/04/02 11:19:19.020, 0 MiB, 97887 MiB, 0 %, 0 %, 21.50 W
2026/04/02 11:19:21.021, 0 MiB, 97887 MiB, 0 %, 0 %, 21.33 W
2026/04/02 11:19:23.022, 0 MiB, 97887 MiB, 0 %, 0 %, 21.32 W
2026/04/02 11:19:25.022, 0 MiB, 97887 MiB, 0 %, 0 %, 21.00 W
2026/04/02 11:19:27.023, 0 MiB, 97887 MiB, 0 %, 0 %, 20.96 W
2026/04/02 11:19:29.024, 0 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
2026/04/02 11:19:31.024, 0 MiB, 97887 MiB, 0 %, 0 %, 20.96 W
2026/04/02 11:19:33.025, 0 MiB, 97887 MiB, 0 %, 0 %, 21.23 W
2026/04/02 11:19:35.026, 0 MiB, 97887 MiB, 0 %, 0 %, 21.17 W
2026/04/02 11:19:37.027, 0 MiB, 97887 MiB, 0 %, 0 %, 21.26 W
2026/04/02 11:19:39.027, 0 MiB, 97887 MiB, 0 %, 0 %, 21.49 W
2026/04/02 11:19:41.028, 0 MiB, 97887 MiB, 0 %, 0 %, 21.60 W
2026/04/02 11:19:43.029, 0 MiB, 97887 MiB, 0 %, 0 %, 21.25 W
2026/04/02 11:19:45.030, 0 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/02 11:19:47.031, 0 MiB, 97887 MiB, 0 %, 0 %, 21.13 W
2026/04/02 11:19:49.031, 0 MiB, 97887 MiB, 0 %, 0 %, 21.32 W
2026/04/02 11:19:51.032, 0 MiB, 97887 MiB, 0 %, 0 %, 21.44 W
2026/04/02 11:19:53.032, 0 MiB, 97887 MiB, 0 %, 0 %, 21.21 W
2026/04/02 11:19:55.033, 0 MiB, 97887 MiB, 0 %, 0 %, 21.15 W
